burstCount,accX_mg,accY_mg,accZ_mg,ColorSensRed_cnt,ColorSensGreen_cnt,ColorSensBlue_cnt,ColorSensIR_cnt
48,630,567,-567,,,,
48,567,472,-378,,,,
48,819,409,-315,,,,
48,724,378,-378,,,,
48,850,378,-283,,,,
48,882,661,-94,,,,
48,1102,378,-220,,,,
48,850,283,-220,,,,
48,945,315,-126,,,,
48,882,378,-283,,,,
48,850,409,-252,,,,
48,819,409,-346,,,,
48,945,441,-315,,,,
48,1197,630,-283,,,,
48,693,441,-220,,,,
48,756,220,-283,,,,
48,630,220,-346,,,,
48,945,409,-31,,,,
48,1197,630,-126,,,,
48,850,693,-472,,,,
48,535,220,-787,,,,
48,1480,693,283,,,,
48,378,189,-157,,,,
48,598,157,-535,,,,
48,1008,441,-378,,,,
48,756,661,-346,,,,
48,945,693,-283,,,,
48,693,724,-504,,,,
48,913,598,-346,,,,
48,661,724,-346,,,,
48,661,850,-346,,,,
48,756,693,-346,,,,
48,819,693,-378,,,,
48,724,535,-220,,,,
48,567,882,-157,,,,
48,472,126,63,,,,
48,661,157,346,,,,
48,787,252,-756,,,,
48,945,630,-315,,,,
48,724,756,-1008,,,,
48,787,661,-441,,,,
48,913,882,63,,,,
48,472,598,-94,,,,
48,756,378,-567,,,,
48,1165,409,-504,,,,
48,787,661,-409,,,,
48,598,661,-378,,,,
48,787,693,-315,,,,
48,598,409,-283,,,,
48,787,535,-504,,,,
48,882,567,-409,,,,
48,409,504,-535,,,,
48,693,976,-252,,,,
48,472,409,-567,0,1,0,102
49,1606,504,-252,,,,
49,346,378,0,,,,
49,850,189,-882,,,,
49,756,441,-378,,,,
49,283,1417,-504,,,,
49,1260,1449,-630,,,,
49,1417,220,283,,,,
49,1386,472,346,,,,
49,1543,693,-409,,,,
49,1386,189,-535,,,,
49,693,535,94,,,,
49,441,1102,-126,,,,
49,819,567,-598,,,,
49,630,976,-283,,,,
49,850,504,-126,,,,
49,598,94,-157,,,,
49,472,378,-472,,,,
49,882,630,-693,,,,
49,1039,1008,-724,,,,
49,-31,598,-598,,,,
49,630,157,-598,,,,
49,882,409,-94,,,,
49,661,724,-661,,,,
49,1039,567,-567,,,,
49,756,315,-378,,,,
49,1008,220,-346,,,,
49,1165,315,-94,,,,
49,724,315,-189,,,,
49,1165,472,-535,,,,
49,819,283,-535,,,,
49,913,630,-945,,,,
49,630,409,-346,,,,
49,850,220,-220,,,,
49,1134,252,-346,,,,
49,756,409,-315,,,,
49,1071,504,-189,,,,
49,882,472,-189,,,,
49,1008,283,-315,,,,
49,913,126,-283,,,,
49,-1228,472,-693,,,,
49,2142,220,-535,,,,
49,819,-31,-126,,,,
49,724,252,-283,,,,
49,1449,189,-157,,,,
49,472,504,-220,,,,
49,819,346,-346,,,,
49,724,409,-409,,,,
49,819,630,-819,,,,
49,1197,126,-94,,,,
49,1165,-31,126,,,,
49,-126,126,-157,,,,
49,693,472,-441,,,,
49,913,913,-976,,,,
49,819,441,-693,,,,
49,945,346,-661,,,,
49,1165,157,-598,,,,
49,913,315,-598,,,,
49,1008,630,-409,,,,
49,504,441,-378,,,,
49,787,567,-315,,,,
49,598,567,-472,,,,
49,882,441,-346,,,,
49,598,441,-504,,,,
49,787,598,-346,,,,
49,630,535,-472,,,,
49,724,378,-441,,,,
49,567,409,-441,,,,
49,882,472,-283,,,,
49,819,724,-283,,,,
49,598,850,-441,,,,
49,472,850,-315,,,,
49,693,567,-252,,,,
49,850,535,-472,,,,
49,819,378,-252,,,,
49,756,441,-567,,,,
49,850,787,-661,,,,
49,819,535,-346,,,,
49,567,346,-157,,,,
49,724,598,-346,,,,
49,630,630,-409,,,,
49,945,567,-472,,,,
49,850,630,-94,,,,
49,693,535,-378,,,,
49,693,535,-220,,,,
49,724,441,-378,,,,
49,819,441,-472,,,,
49,945,378,-346,,,,
49,756,346,-157,,,,
49,756,630,-346,,,,
49,756,787,-756,,,,
49,850,535,-378,,,,
49,724,157,-315,,,,
49,630,283,-283,,,,
49,787,567,-378,,,,
49,945,724,-441,,,,
49,850,441,-315,,,,
49,850,441,-283,,,,
49,882,472,-157,,,,
49,819,630,-472,,,,
49,724,535,-504,,,,
49,693,283,-661,,,,
49,1102,378,-283,,,,
49,819,409,-472,,,,
49,1008,472,-346,,,,
49,756,598,-346,,,,
49,945,661,-472,,,,
49,598,378,-315,,,,
49,850,472,-567,,,,
49,976,409,-441,,,,
49,945,315,-378,,,,
49,913,504,-94,,,,
49,882,598,-189,,,,
49,504,724,-220,,,,
49,1008,535,-346,,,,
49,756,441,-409,,,,
49,1008,441,-315,,,,
49,756,504,-252,,,,
49,976,535,-94,,,,
49,693,567,-126,,,,
49,756,661,-157,,,,
49,850,598,-189,,,,
49,882,598,-157,,,,
49,787,535,-252,,,,
49,787,661,-189,,,,
49,882,535,-31,,,,
49,882,472,-94,,,,
49,598,598,-31,,,,
49,882,598,-220,,,,
49,819,535,-94,,,,
49,819,504,0,,,,
49,913,630,-63,,,,
49,724,661,63,,,,
49,787,567,-94,,,,
49,819,567,-157,,,,
49,724,535,-157,,,,
49,724,567,-126,,,,
49,850,535,-126,,,,
49,976,598,220,,,,
49,598,567,-126,,,,
49,882,693,-63,,,,
49,787,504,-94,,,,
49,882,472,-157,,,,
49,850,535,-157,,,,
49,819,567,-157,,,,
49,945,630,63,,,,
49,724,535,-126,,,,
49,756,630,-126,,,,
49,882,504,-94,,,,
49,756,504,-94,,,,
49,913,567,-63,,,,
49,819,535,-189,,,,
49,693,598,-126,,,,
49,945,472,-220,,,,
49,787,598,-189,,,,
49,850,598,-189,1,1,1,2
50,850,441,-94,,,,
50,787,598,-94,,,,
50,693,598,-220,,,,
50,945,535,-126,,,,
50,819,472,-157,,,,
50,787,409,-220,,,,
50,976,504,-220,,,,
50,472,535,-441,,,,
50,976,567,-315,,,,
50,850,630,-157,,,,
50,850,504,-252,,,,
50,756,409,-157,,,,
50,819,441,-157,,,,
50,945,567,-283,,,,
50,819,598,-220,,,,
50,819,535,-94,,,,
50,724,504,-126,,,,
50,882,504,-315,,,,
50,819,441,-157,,,,
50,945,567,-189,,,,
50,787,630,-157,,,,
50,819,598,-126,,,,
50,850,441,-63,,,,
50,787,504,-126,,,,
50,787,535,-346,,,,
50,819,567,-346,,,,
50,850,661,-94,,,,
50,819,504,-126,,,,
50,976,409,-31,,,,
50,882,504,-63,,,,
50,693,567,-189,,,,
50,787,535,-346,,,,
50,882,661,-126,,,,
50,756,504,-189,,,,
50,850,535,-126,,,,
50,882,535,-94,,,,
50,819,567,-157,,,,
50,850,598,-220,,,,
50,756,409,-63,,,,
50,976,535,-157,,,,
50,882,504,-31,,,,
50,630,630,31,,,,
50,819,567,-126,,,,
50,850,504,-220,,,,
50,945,535,-63,,,,
50,850,598,0,,,,
50,756,567,31,,,,
50,787,441,-63,,,,
50,819,535,-63,,,,
50,882,598,-157,,,,
50,850,535,-63,,,,
50,850,472,-94,,,,
50,945,409,-94,,,,
50,787,409,-63,,,,
50,787,472,-157,,,,
50,913,504,-94,,,,
50,913,441,-63,,,,
50,787,441,-126,,,,
50,850,598,-63,,,,
50,724,598,-378,,,,
50,1071,535,-63,,,,
50,724,378,-220,,,,
50,945,472,-126,,,,
50,913,472,-220,,,,
50,724,504,-220,,,,
50,976,504,-126,,,,
50,945,472,-94,,,,
50,756,378,-315,,,,
50,850,472,-126,,,,
50,1039,378,-283,,,,
50,850,346,-315,,,,
50,1039,409,-283,,,,
50,756,441,-283,,,,
50,819,504,-157,,,,
50,976,409,-94,,,,
50,819,472,-94,,,,
50,882,409,-252,,,,
50,913,378,-220,,,,
50,882,441,-189,,,,
50,976,441,-157,,,,
50,819,409,-63,,,,
50,819,472,-94,,,,
50,945,504,-378,,,,
50,787,504,-346,,,,
50,1071,409,-220,,,,
50,976,315,-283,,,,
50,882,409,-220,,,,
50,913,315,-472,,,,
50,787,378,-315,,,,
50,819,504,-189,,,,
50,787,535,-126,,,,
50,1039,535,-126,,,,
50,787,441,-189,,,,
50,1071,378,-63,,,,
50,630,346,-472,,,,
50,1008,346,-346,,,,
50,819,315,-220,,,,
50,976,409,-126,,,,
50,1008,535,-189,,,,
50,787,472,-63,,,,
50,756,346,-189,,,,
50,945,315,-441,,,,
50,913,409,-283,,,,
50,945,504,-252,,,,
50,913,567,-252,,,,
50,787,504,-315,,,,
50,1039,378,-126,,,,
50,724,283,-220,,,,
50,850,315,-346,,,,
50,1008,346,-189,,,,
50,945,346,-220,,,,
50,882,472,-252,,,,
50,913,409,-252,,,,
50,787,441,-283,,,,
50,756,504,-346,,,,
50,913,409,-378,,,,
50,1071,346,-409,,,,
50,787,472,-315,,,,
50,913,441,-157,,,,
50,945,378,-315,,,,
50,850,409,-220,,,,
50,724,409,-315,,,,
50,976,441,-409,,,,
50,882,535,-220,,,,
50,787,315,-157,,,,
50,1039,409,-252,,,,
50,913,535,-283,,,,
50,819,535,-94,,,,
50,630,441,-315,,,,
50,1071,472,-283,,,,
50,756,409,-252,,,,
50,787,504,-189,,,,
50,850,472,-220,,,,
50,850,409,-315,,,,
50,724,441,-157,,,,
50,945,567,-31,,,,
50,787,441,-252,,,,
50,693,535,-283,,,,
50,787,598,-315,,,,
50,1039,409,-189,,,,
50,850,315,-283,,,,
50,819,315,-315,,,,
50,756,630,-283,,,,
50,976,567,-157,,,,
50,693,346,-315,,,,
50,1008,378,-189,,,,
50,882,504,-157,,,,
50,976,504,0,,,,
50,504,441,-252,,,,
50,945,535,-126,,,,
50,850,504,-63,,,,
50,724,504,-220,,,,
50,882,535,-189,,,,
50,945,472,-126,,,,
50,882,504,-126,0,1,0,1
51,819,504,-157,,,,
51,630,504,-189,,,,
51,1102,535,0,,,,
51,756,441,-94,,,,
51,850,598,-252,,,,
51,945,504,-126,,,,
51,693,441,-94,,,,
51,787,598,-157,,,,
51,913,598,-189,,,,
51,756,567,-189,,,,
51,945,504,-283,,,,
51,756,441,-126,,,,
51,756,504,-409,,,,
51,787,441,-94,,,,
51,882,535,-315,,,,
51,913,409,-252,,,,
51,882,472,126,,,,
51,189,976,-882,,,,
51,976,1291,-252,,,,
51,850,283,-346,,,,
51,661,535,-157,,,,
51,1638,472,-157,,,,
51,945,315,-31,,,,
51,819,126,-31,,,,
51,693,756,-252,,,,
51,157,1071,-882,,,,
51,976,693,-693,,,,
51,1449,535,-441,,,,
51,409,913,-598,,,,
51,1039,283,-598,,,,
51,1575,252,-220,,,,
51,756,252,-472,,,,
51,598,756,-567,,,,
51,787,346,-472,,,,
51,598,472,-378,,,,
51,-315,819,-252,,,,
51,976,346,-535,,,,
51,976,598,-283,,,,
51,913,-63,-567,,,,
51,693,-63,-535,,,,
51,630,283,-819,,,,
51,882,945,-346,,,,
51,1071,1102,-252,,,,
51,1102,504,-220,,,,
51,598,-63,-220,,,,
51,504,63,-346,,,,
51,787,724,-724,,,,
51,283,756,-567,,,,
51,913,661,-535,,,,
51,1165,378,-535,,,,
51,1039,189,-283,,,,
51,850,409,-346,,,,
51,567,346,-535,,,,
51,94,409,-504,,,,
51,567,504,-598,,,,
51,945,535,-693,,,,
51,913,315,-409,,,,
51,976,283,-535,,,,
51,913,409,-945,,,,
51,882,378,-661,,,,
51,756,535,-567,,,,
51,346,535,-472,,,,
51,724,409,-882,,,,
51,724,283,-189,,,,
51,693,441,-567,,,,
51,1039,472,-504,,,,
51,882,346,-283,,,,
51,1008,315,-220,,,,
51,756,441,-409,,,,
51,945,535,-441,,,,
51,787,441,-535,,,,
51,819,441,-409,,,,
51,756,472,-441,,,,
51,882,472,-252,,,,
51,850,378,-346,,,,
51,850,409,-441,,,,
51,850,346,-157,,,,
51,976,409,-220,,,,
51,504,630,-409,,,,
51,1197,598,-157,,,,
51,661,409,-315,,,,
51,630,409,-252,,,,
51,1071,378,-220,,,,
51,724,441,-189,,,,
51,913,630,-189,,,,
51,724,598,-220,,,,
51,1039,472,-157,,,,
51,535,567,-189,,,,
51,1008,535,-283,,,,
51,693,472,-346,,,,
51,1165,441,-189,,,,
51,787,378,-157,,,,
51,976,472,0,,,,
51,724,693,-31,,,,
51,567,850,-157,,,,
51,787,756,-94,,,,
51,661,504,-126,,,,
51,850,630,63,,,,
51,1071,535,0,,,,
51,535,598,-94,,,,
51,913,693,0,,,,
51,819,472,-189,,,,
51,1071,409,-31,,,,
51,661,630,63,,,,
51,756,787,-31,,,,
51,882,630,-63,,,,
51,787,598,31,,,,
51,819,661,0,,,,
51,724,598,63,,,,
51,819,441,63,,,,
51,819,472,-31,,,,
51,1008,535,-31,,,,
51,535,535,31,,,,
51,850,724,31,,,,
51,724,630,-94,,,,
51,882,472,0,,,,
51,976,661,0,,,,
51,567,630,-31,,,,
51,913,630,31,,,,
51,913,504,-63,,,,
51,850,630,0,,,,
51,819,567,0,,,,
51,693,535,-94,,,,
51,976,630,157,,,,
51,693,504,-63,,,,
51,819,535,-94,,,,
51,882,598,-157,,,,
51,850,535,-157,,,,
51,882,441,-63,,,,
51,724,378,-220,,,,
51,1071,693,-220,,,,
51,661,630,-189,,,,
51,882,630,-189,,,,
51,787,661,-63,,,,
51,976,567,-126,,,,
51,850,441,-283,,,,
51,850,535,-283,,,,
51,945,598,-126,,,,
51,630,472,-252,,,,
51,882,598,-189,,,,
51,819,535,-346,,,,
51,819,504,-252,,,,
51,756,504,-63,,,,
51,882,504,-189,,,,
51,945,504,-315,,,,
51,819,472,-409,,,,
51,850,504,-472,,,,
51,787,378,-252,,,,
51,756,913,-315,,,,
51,756,567,94,,,,
51,472,31,-283,,,,
51,1197,315,-220,,,,
51,945,409,-346,,,,
51,913,787,-189,,,,
51,598,693,-409,0,0,0,2
52,850,472,-504,,,,
52,976,283,-378,,,,
52,756,189,-472,,,,
52,850,378,-441,,,,
52,787,535,-346,,,,
52,913,472,-535,,,,
52,882,441,-441,,,,
52,598,535,-252,,,,
52,693,378,-252,,,,
52,976,504,-220,,,,
52,913,535,-220,,,,
52,787,504,-378,,,,
52,913,567,-157,,,,
52,819,472,-252,,,,
52,882,283,-315,,,,
52,787,315,-283,,,,
52,1071,567,-252,,,,
52,724,693,-283,,,,
52,724,567,-283,,,,
52,913,378,-252,,,,
52,756,283,-157,,,,
52,882,472,-189,,,,
52,976,724,-252,,,,
52,724,504,-315,,,,
52,850,409,-315,,,,
52,850,346,-315,,,,
52,945,315,-283,,,,
52,819,315,-315,,,,
52,787,598,-157,,,,
52,882,693,-126,,,,
52,882,504,-441,,,,
52,913,346,-220,,,,
52,819,283,-472,,,,
52,1039,441,-220,,,,
52,567,630,-378,,,,
52,1165,693,-157,,,,
52,756,378,-315,,,,
52,756,346,-378,,,,
52,976,315,-409,,,,
52,819,378,-252,,,,
52,850,504,-283,,,,
52,724,630,-189,,,,
52,787,504,-283,,,,
52,1008,346,-283,,,,
52,945,252,-283,,,,
52,787,441,-157,,,,
52,819,724,-157,,,,
52,724,598,-315,,,,
52,913,504,-472,,,,
52,1008,283,-504,,,,
52,724,252,-252,,,,
52,976,315,-252,,,,
52,945,504,-63,,,,
52,787,504,-441,,,,
52,756,598,-378,,,,
52,976,504,-409,,,,
52,724,630,-346,,,,
52,976,504,-220,,,,
52,913,283,-378,,,,
52,882,252,-252,,,,
52,850,315,-189,,,,
52,756,409,-315,,,,
52,630,567,-189,,,,
52,1008,472,-378,,,,
52,945,567,-504,,,,
52,756,472,-189,,,,
52,819,472,-535,,,,
52,756,598,-504,,,,
52,693,283,-693,,,,
52,1039,220,-63,,,,
52,346,441,-189,,,,
52,220,1102,-913,,,,
52,1449,535,-378,,,,
52,1134,346,-535,,,,
52,1102,315,-378,,,,
52,976,189,-409,,,,
52,819,346,-252,,,,
52,945,535,-94,,,,
52,1354,1008,-724,,,,
52,882,535,-31,,,,
52,630,63,31,,,,
52,882,-157,-220,,,,
52,693,0,-504,,,,
52,504,378,-1071,,,,
52,976,1165,-630,,,,
52,441,598,-756,,,,
52,819,504,-630,,,,
52,1323,126,-661,,,,
52,724,283,-630,,,,
52,346,346,-661,,,,
52,724,441,-378,,,,
52,598,787,-378,,,,
52,1039,63,-787,,,,
52,598,63,-567,,,,
52,598,661,-283,,,,
52,1291,630,-630,,,,
52,1008,283,-504,,,,
52,126,598,-1134,,,,
52,1575,252,-598,,,,
52,756,315,-378,,,,
52,378,661,-472,,,,
52,787,693,-441,,,,
52,850,409,-945,,,,
52,189,189,-976,,,,
52,756,63,-630,,,,
52,630,535,-441,,,,
52,976,315,-535,,,,
52,252,567,-315,,,,
52,976,535,-504,,,,
52,315,1228,-441,,,,
52,1260,315,-189,,,,
52,724,31,-630,,,,
52,189,189,-1071,,,,
52,1102,567,-535,,,,
52,882,693,-472,,,,
52,598,252,-441,,,,
52,1134,63,-661,,,,
52,661,252,-630,,,,
52,504,630,-850,,,,
52,693,220,-441,,,,
52,378,535,-630,,,,
52,1354,661,-31,,,,
52,0,-189,126,,,,
52,283,63,-1165,,,,
52,535,220,-850,,,,
52,661,63,-441,,,,
52,1134,693,-504,,,,
52,850,1039,-535,,,,
52,1039,315,31,,,,
52,630,157,-409,,,,
52,1008,472,-1039,,,,
52,598,409,-850,,,,
52,882,472,-630,,,,
52,945,63,-535,,,,
52,1039,94,-693,,,,
52,441,630,-283,,,,
52,535,409,-630,,,,
52,913,283,-567,,,,
52,441,157,-630,,,,
52,819,283,-756,,,,
52,1008,346,-724,,,,
52,819,63,-724,,,,
52,787,409,-598,,,,
52,756,378,-630,,,,
52,630,220,-441,,,,
52,945,346,-882,,,,
52,850,63,-157,,,,
52,567,661,-661,,,,
52,913,441,-756,,,,
52,661,126,-535,,,,
52,630,220,-346,,,,
52,976,472,-630,,,,
52,819,504,-472,,,,
52,945,220,-441,,,,
52,598,346,-1071,0,0,0,2
53,1102,535,-724,,,,
53,819,630,-724,,,,
53,409,472,-315,,,,
53,472,346,-409,,,,
53,693,661,-630,,,,
53,945,441,-756,,,,
53,693,378,-598,,,,
53,819,315,-315,,,,
53,378,441,-504,,,,
53,567,693,-567,,,,
53,756,630,-630,,,,
53,756,630,-598,,,,
53,567,472,-756,,,,
53,819,346,-378,,,,
53,598,441,-693,,,,
53,724,504,-220,,,,
53,567,724,-756,,,,
53,598,567,-504,,,,
53,661,441,-409,,,,
53,630,598,-756,,,,
53,1039,472,-189,,,,
53,850,472,-189,,,,
53,567,504,-283,,,,
53,976,535,-409,,,,
53,850,567,-220,,,,
53,787,378,-220,,,,
53,882,378,-126,,,,
53,850,598,-283,,,,
53,1165,441,-252,,,,
53,472,283,-220,,,,
53,882,283,-252,,,,
53,1008,346,-220,,,,
53,882,630,-189,,,,
53,756,535,-126,,,,
53,1039,756,-220,,,,
53,913,378,126,,,,
53,756,378,-94,,,,
53,913,472,-283,,,,
53,913,535,-126,,,,
53,882,535,-378,,,,
53,787,472,-220,,,,
53,976,378,-31,,,,
53,661,472,-157,,,,
53,945,535,-157,,,,
53,1071,504,-63,,,,
53,787,378,-126,,,,
53,882,441,-31,,,,
53,976,441,-157,,,,
53,882,504,-63,,,,
53,913,504,-31,,,,
53,787,567,-63,,,,
53,976,567,-157,,,,
53,724,441,-126,,,,
53,1008,346,-63,,,,
53,693,472,0,,,,
53,1071,504,31,,,,
53,882,504,-31,,,,
53,567,567,-94,,,,
53,1134,504,94,,,,
53,756,441,-157,,,,
53,850,378,-189,,,,
53,1071,504,-31,,,,
53,756,535,-157,,,,
53,976,504,0,,,,
53,787,441,-157,,,,
53,882,535,-94,,,,
53,882,504,-126,,,,
53,850,472,-31,,,,
53,945,378,-189,,,,
53,976,441,-157,,,,
53,756,504,-94,,,,
53,882,504,-31,,,,
53,819,504,-220,,,,
53,850,409,-346,,,,
53,1008,472,31,,,,
53,724,472,-189,,,,
53,913,567,-157,,,,
53,1071,567,-126,,,,
53,693,504,-157,,,,
53,976,472,-189,,,,
53,850,472,-189,,,,
53,913,567,0,,,,
53,693,504,-157,,,,
53,756,567,-157,,,,
53,976,472,-126,,,,
53,882,441,157,,,,
53,787,472,-94,,,,
53,850,535,-126,,,,
53,724,504,0,,,,
53,850,472,-94,,,,
53,882,567,-31,,,,
53,787,535,0,,,,
53,1071,504,189,,,,
53,630,567,-126,,,,
53,1008,441,-126,,,,
53,945,378,-126,,,,
53,724,409,-157,,,,
53,1071,504,-31,,,,
53,756,472,-252,,,,
53,850,504,-94,,,,
53,850,472,-94,,,,
53,913,819,-283,,,,
53,1008,1165,-126,,,,
53,-31,31,-189,,,,
53,945,-126,189,,,,
53,1953,31,-157,,,,
53,1102,126,189,,,,
53,661,850,-504,,,,
53,567,504,-315,,,,
53,504,598,-189,,,,
53,1134,598,-346,,,,
53,441,126,-661,,,,
53,1039,0,472,,,,
53,1134,283,-315,,,,
53,913,346,-189,,,,
53,1102,661,-535,,,,
53,756,787,-315,,,,
53,945,378,-252,,,,
53,819,-31,-220,,,,
53,1323,-94,-31,,,,
53,819,0,-378,,,,
53,850,283,-315,,,,
53,882,315,-630,,,,
53,1008,567,-94,,,,
53,787,630,-472,,,,
53,756,126,-567,,,,
53,1165,-94,-283,,,,
53,1071,31,-283,,,,
53,976,378,-441,,,,
53,1102,94,-31,,,,
53,1165,0,-126,,,,
53,913,220,-346,,,,
53,976,472,-315,,,,
53,787,409,-94,,,,
53,913,693,1197,,,,
53,1386,787,1732,,,,
53,189,661,-1354,,,,
53,-2142,756,-220,,,,
53,535,31,-1102,,,,
53,661,31,126,,,,
53,-1417,-1386,1638,,,,
53,1039,-1197,3307,,,,
53,-1102,31,-1354,,,,
53,-157,157,-567,,,,
53,-1228,0,-409,,,,
53,1449,346,2614,,,,
53,-252,724,1606,,,,
53,-630,-94,-1795,,,,
53,-850,0,-661,,,,
53,-1008,-126,1386,,,,
53,378,-787,1197,,,,
53,-315,-157,-441,,,,
53,-976,-31,63,,,,
53,-1134,63,535,,,,
53,1039,441,2299,0,0,0,1
54,-157,567,598,,,,
54,-1102,441,-378,,,,
54,-441,315,63,,,,
54,756,756,4000,,,,
54,189,1165,913,,,,
54,-1134,1480,94,,,,
54,-252,378,-535,,,,
54,693,882,4000,,,,
54,31,913,1606,,,,
54,-1323,220,-31,,,,
54,-441,913,-567,,,,
54,315,1008,4000,,,,
54,567,1417,2236,,,,
54,-1260,1480,409,,,,
54,94,1071,-1102,,,,
54,-598,126,882,,,,
54,787,504,2551,,,,
54,-1764,1449,346,,,,
54,94,756,-630,,,,
54,-472,850,756,,,,
54,2016,1228,2331,,,,
54,-2583,2205,787,,,,
54,157,1197,-693,,,,
54,-756,850,1008,,,,
54,1480,1102,2268,,,,
54,-1449,2079,31,,,,
54,220,1260,283,,,,
54,-1165,378,-346,,,,
54,126,-283,315,,,,
54,283,-787,2898,,,,
54,-630,-567,1827,,,,
54,-1165,-252,-504,,,,
54,0,31,-567,,,,
54,-976,283,252,,,,
54,882,630,1827,,,,
54,630,850,2898,,,,
54,-1827,693,-63,,,,
54,0,819,63,,,,
54,-409,283,-252,,,,
54,-378,-252,126,,,,
54,346,-661,1795,,,,
54,472,-409,1984,,,,
54,-693,1606,-157,,,,
54,-94,1291,157,,,,
54,-31,63,346,,,,
54,630,-220,3150,,,,
54,-3339,2205,-441,,,,
54,441,756,-724,,,,
54,126,787,4000,,,,
54,-1858,1953,2583,,,,
54,-535,3276,567,,,,
54,-157,0,-1354,,,,
54,409,220,4000,,,,
54,-535,-378,1795,,,,
54,-1449,504,-2110,,,,
54,-1260,693,-252,,,,
54,1039,1417,3559,,,,
54,-31,1543,724,,,,
54,-630,31,-976,,,,
54,-2236,504,-598,,,,
54,1606,630,4000,,,,
54,-1669,882,-1260,,,,
54,-346,31,-913,,,,
54,-2079,157,472,,,,
54,1638,94,4000,,,,
54,-1638,126,-724,,,,
54,63,472,-882,,,,
54,-3591,535,-189,,,,
54,1543,-1984,4000,,,,
54,-630,378,1921,,,,
54,-819,-850,-2583,,,,
54,-1134,315,-504,,,,
54,913,-189,2740,,,,
54,-126,315,2583,,,,
54,-693,94,-945,,,,
54,-819,-157,-598,,,,
54,-472,315,-346,,,,
54,567,315,850,,,,
54,630,189,2016,,,,
54,-378,441,724,,,,
54,-756,-252,-1197,,,,
54,-220,-63,-1323,,,,
54,126,189,567,,,,
54,315,0,2425,,,,
54,283,-63,1386,,,,
54,-661,126,-2047,,,,
54,-850,126,-378,,,,
54,-472,189,1890,,,,
54,1134,787,3370,,,,
54,-1827,157,-2205,,,,
54,-661,94,-31,,,,
54,-378,-126,2488,,,,
54,1795,567,3024,,,,
54,-850,441,-2110,,,,
54,-1102,409,-409,,,,
54,-189,220,1354,,,,
54,976,-283,1795,,,,
54,-283,315,1291,,,,
54,-1386,378,-661,,,,
54,-661,157,-157,,,,
54,315,157,1953,,,,
54,724,598,2173,,,,
54,-787,1260,-787,,,,
54,-315,693,-693,,,,
54,63,283,2488,,,,
54,472,630,3150,,,,
54,-1008,630,-850,,,,
54,-819,850,-220,,,,
54,1354,1890,3843,,,,
54,-1039,2047,-567,,,,
54,-31,1953,-472,,,,
54,-630,63,-315,,,,
54,850,252,3874,,,,
54,-1228,913,1039,,,,
54,-1134,1008,441,,,,
54,31,567,-535,,,,
54,189,94,1953,,,,
54,693,472,2835,,,,
54,-2173,1732,0,,,,
54,252,2173,-63,,,,
54,-220,94,-504,,,,
54,-63,252,3276,,,,
54,252,567,3181,,,,
54,-2236,1669,-850,,,,
54,567,1512,-724,,,,
54,-1071,409,126,,,,
54,1071,567,3370,,,,
54,-346,1858,1480,,,,
54,-976,913,-31,,,,
54,63,472,-850,,,,
54,-409,598,2488,,,,
54,1228,1260,3433,,,,
54,-2362,2016,-693,,,,
54,976,882,-850,,,,
54,-976,472,661,,,,
54,1134,315,3339,,,,
54,-787,1260,1858,,,,
54,-945,567,157,,,,
54,63,535,-1669,,,,
54,-693,252,1984,,,,
54,1008,346,3244,,,,
54,-2331,1732,1480,,,,
54,-283,661,504,,,,
54,-157,346,-1260,,,,
54,-409,94,1827,,,,
54,819,-126,3780,,,,
54,-1512,1165,598,,,,
54,-189,441,315,,,,
54,-94,157,-472,,,,
54,-598,283,1228,,,,
54,630,126,1354,,,,
54,126,409,2709,,,,
54,-1795,283,63,,,,
54,-252,504,-441,,,,
54,-378,315,-94,0,0,0,11
55,189,-126,472,,,,
55,441,-409,1732,,,,
55,-63,31,2488,,,,
55,-1732,850,-378,,,,
55,-31,504,-693,,,,
55,31,-31,-472,,,,
55,-189,-126,0,,,,
55,189,-1071,1417,,,,
55,598,-94,1701,,,,
55,-1858,1323,0,,,,
55,-315,1039,-976,,,,
55,504,-94,-598,,,,
55,-157,-441,913,,,,
55,189,-409,1386,,,,
55,472,472,1638,,,,
55,-630,1102,1291,,,,
55,315,756,-283,,,,
55,126,756,-252,,,,
55,252,2331,3906,,,,
55,-2173,2047,252,,,,
55,-787,315,-1260,,,,
55,-315,441,1953,,,,
55,1764,189,3496,,,,
55,-756,976,1008,,,,
55,-2173,0,-1008,,,,
55,157,598,1575,,,,
55,1449,693,4000,,,,
55,-756,724,-1134,,,,
55,-1575,724,-346,,,,
55,567,378,3622,,,,
55,724,1386,1701,,,,
55,-1102,346,-630,,,,
55,-787,409,-945,,,,
55,2110,1291,4000,,,,
55,-1827,1669,-1921,,,,
55,-157,1480,-1102,,,,
55,1260,1354,4000,,,,
55,-1606,1827,252,,,,
55,-1197,378,-1606,,,,
55,-441,-94,2173,,,,
55,1291,882,4000,,,,
55,-2047,1575,-1953,,,,
55,-94,346,-504,,,,
55,1795,630,4000,,,,
55,-1039,1134,63,,,,
55,-1480,945,-913,,,,
55,-346,-63,535,,,,
55,1134,-31,4000,,,,
55,-1449,1165,-315,,,,
55,-1291,346,-913,,,,
55,-126,472,220,,,,
55,1543,1165,2898,,,,
55,-913,1165,-1480,,,,
55,-409,724,-661,,,,
